user_id,uncertain_word,final_x,final_y,click_order,rt,initial_x,initial_y,circle_radius
17887,predictable,113.22123569436872,203.5000000000001,17,235.717,-298.7787643056312,172.5000000000001,300
17887,doubtful,-140.75867478921168,-49.09137870490906,3,235.717,-339.7586747892117,59.90862129509094,300
17887,definite,187.2413252107882,155.09137870490918,8,235.717,-339.7586747892118,-59.908621295090825,300
17887,uncertain,-113.77876430563146,50.50000000000023,6,235.717,-298.77876430563146,-172.49999999999977,300
17887,frequent,246.23827465814384,-85.28533287604728,13,235.717,-221.76172534185616,-264.2853328760473,300
17887,questionable,-77.99694944735563,206.80604582886167,12,235.717,-117.99694944735565,-324.19395417113833,300
17765,likely,-178,-184,3,314.242,0,-345,300
17765,ambiguous,139.99694944735575,-211.19395417113833,10,314.242,117.99694944735576,-324.19395417113833,300
17765,questionable,247.76172534185605,17.71466712395261,6,314.242,221.76172534185605,-264.2853328760474,300
17765,unknown,192.77876430563128,159.5,12,314.242,298.7787643056313,-172.5,300
17765,uncertain,246.75867478921168,-70.90862129509094,1,314.242,339.7586747892117,-59.90862129509094,300
17765,unexpected,22.75867478921168,244.90862129509097,8,314.242,339.7586747892117,59.90862129509094,300
17765,certain,-254.22123569436872,36.499999999999886,2,314.242,298.7787643056313,172.4999999999999,300
17765,predictable,-44.23827465814384,-250.7146671239526,18,314.242,221.76172534185616,264.2853328760474,300
17765,possible,52.996949447355746,-252.80604582886167,5,314.242,117.99694944735576,324.19395417113833,300
17765,frequent,-123,-227,17,314.242,5.684341886080804e-14,345,300
17765,confident,-220.9969494473557,122.19395417113832,13,314.242,-117.99694944735568,324.19395417113833,300
17765,doubtful,235.2382746581441,97.2853328760475,11,314.242,-221.7617253418559,264.2853328760475,300
17765,improbable,120.22123569436872,216.5000000000001,16,314.242,-298.7787643056312,172.5000000000001,300
17765,vague,199.24132521078832,-147.09137870490906,9,314.242,-339.7586747892117,59.90862129509094,300
17765,inevitable,-226.7586747892118,-123.90862129509082,7,314.242,-339.7586747892118,-59.908621295090825,300
17765,definite,-252.77876430563143,-49.49999999999977,4,314.242,-298.77876430563146,-172.49999999999977,300
17765,erratic,-90.76172534185616,237.71466712395272,14,314.242,-221.76172534185616,-264.2853328760473,300
