sub,trial,gamble,choice,choice_fct,rt,gain_loss,A_p1,A_o1,A_p2,A_o2,B_p1,B_o1,B_p2,B_o2,A_risky,B_risky
143,53,44,1,A,12.3,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
143,88,45,2,B,4.6,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
143,32,46,2,B,21.685,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
143,8,47,2,B,30.223,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
143,27,48,1,A,14.302,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
143,61,49,1,A,45.645,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
143,26,50,1,A,8.348,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
143,86,51,2,B,5.655,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
143,9,52,1,A,18.287,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
143,41,53,1,A,9.86,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
143,28,54,2,B,12.254,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
143,80,55,2,B,9.072,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
143,68,56,1,A,47.793,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
143,75,57,2,B,8.834,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
143,59,58,2,B,9.789,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
143,62,59,1,A,13.801,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
143,78,60,1,A,8.848,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
143,3,61,1,A,19.18,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
143,84,62,1,A,4.861,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
143,13,63,1,A,18.435,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
143,25,64,2,B,13.129,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
143,47,65,1,A,6.944,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
143,6,66,1,A,8.662,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
143,91,67,1,A,11.417,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
143,39,68,2,B,12.638,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
143,14,69,2,B,13.257,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
143,60,70,1,A,10.476,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
143,35,71,1,A,13.556,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
143,58,72,2,B,6.864,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
143,40,73,2,B,11.49,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
143,29,74,2,B,9.241,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
143,23,75,1,A,27.416,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
143,46,76,1,A,6.858,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
143,51,77,2,B,4.756,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
143,30,78,1,A,9.801,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
143,90,79,2,B,18.339,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
143,67,80,1,A,14.32,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
143,17,81,1,A,16.266,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
143,77,82,1,A,4.395,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
143,70,83,2,B,6.639,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
143,73,84,2,B,52.528,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
143,83,85,2,B,6.78,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
143,48,86,1,A,27.171,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
143,87,87,2,B,17.584,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
143,54,88,2,B,17.756,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
143,16,89,1,A,6.319,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
143,76,90,1,A,8.622,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
145,50,1,1,A,12.486,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
145,72,2,2,B,16.201,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
145,86,3,1,A,11.552,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
145,89,4,1,A,14.399,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
145,77,5,2,B,14.825,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
145,3,6,1,A,17.966,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
145,22,7,2,B,91.2,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
145,57,8,2,B,10.282,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
145,78,9,1,A,17.562,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
145,37,10,1,A,20.071,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
145,46,11,1,A,90.331,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
145,4,12,1,A,33.53,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
145,68,13,2,B,45.662,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
145,16,14,1,A,22.761,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
145,59,15,2,B,6.628,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
145,79,16,2,B,57.338,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
145,24,17,1,A,42.976,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
145,41,18,2,B,13.769,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
145,19,19,1,A,10.065,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
145,74,20,1,A,87.923,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
145,88,21,1,A,9,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
145,14,22,2,B,23.977,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
145,69,23,2,B,6.349,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
145,38,24,2,B,138.445,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
145,47,25,2,B,7.245,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
145,52,26,2,B,16.088,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
145,32,27,2,B,14.755,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
145,73,28,1,A,24.094,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
145,62,29,1,A,18.43,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
145,87,30,2,B,17.737,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
145,44,31,1,A,19.725,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
145,28,32,2,B,11.301,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
145,61,33,1,A,25.1,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
145,26,34,2,B,29.75,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
145,48,35,1,A,15.577,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
145,1,36,1,A,52.933,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
145,70,37,2,B,20.879,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
145,60,38,1,A,8.878,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
145,53,39,2,B,49.226,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
145,11,40,2,B,32,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
145,76,41,2,B,25.87,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
145,71,42,1,A,13.218,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
145,5,43,1,A,81.272,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
145,84,44,2,B,124.494,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
145,21,45,2,B,97.172,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
145,12,46,2,B,102.927,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
145,63,47,1,A,47.655,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
145,23,48,2,B,31.215,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
145,30,49,2,B,20.47,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
145,65,50,1,A,11.098,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
145,39,51,1,A,43.766,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
145,10,52,1,A,17.642,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
145,66,53,2,B,75.738,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
145,20,54,1,A,27.936,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
145,18,55,1,A,9,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
145,2,56,2,B,21.97,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
145,34,57,1,A,9.865,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
145,51,58,2,B,38.86,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
145,45,59,1,A,0.487,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
145,80,60,1,A,88.197,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
145,67,61,2,B,19.798,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
145,15,62,2,B,45.902,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
145,31,63,1,A,62.983,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
145,85,64,2,B,123.558,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
145,17,65,1,A,42.412,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
145,91,66,2,B,32.355,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
145,81,67,1,A,13.794,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
145,64,68,1,A,115.893,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
145,7,69,1,A,13.738,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
145,56,70,2,B,8.016,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
145,49,71,2,B,57.263,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
145,6,72,2,B,79.65,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
145,27,73,2,B,54.514,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
145,55,74,1,A,9.151,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
145,29,75,1,A,100.79,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
145,42,76,2,B,6.833,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
145,25,77,1,A,8.738,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
145,43,78,2,B,3.2,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
145,13,79,1,A,11.979,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
145,82,80,2,B,45.977,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
145,90,81,1,A,6.301,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
145,33,82,2,B,10.146,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
145,83,83,1,A,14.367,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
145,40,84,2,B,13.984,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
145,58,85,1,A,46.864,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
145,8,86,2,B,15.232,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
145,35,87,2,B,34.975,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
145,9,88,2,B,11.159,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
145,36,89,1,A,127.921,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
145,54,90,1,A,15.054,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
146,45,1,2,B,19.289,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
146,78,2,2,B,13.777,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
146,10,3,1,A,5.972,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
146,73,4,2,B,10.961,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
146,19,5,1,A,5.907,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
146,11,6,2,B,6.03,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
146,75,7,2,B,7.246,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
146,3,8,2,B,5.017,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
146,33,9,1,A,7.257,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
146,81,10,1,A,8.789,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
146,57,11,1,A,12.67,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
146,35,12,1,A,6.541,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
146,72,13,1,A,7.214,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
146,80,14,1,A,11.654,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
146,91,15,2,B,6.241,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
146,9,16,2,B,7.84,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
146,28,17,1,A,7.743,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
146,53,18,1,A,7.518,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
146,39,19,1,A,5.553,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
146,56,20,1,A,5.583,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
146,47,21,1,A,6.708,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
146,49,22,2,B,5.899,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
146,69,23,1,A,9.301,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
146,13,24,2,B,4.613,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
146,55,25,2,B,4.836,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
146,23,26,1,A,11.151,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
146,15,27,2,B,9.673,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
146,76,28,1,A,10.01,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
146,12,29,2,B,6.497,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
146,22,30,1,A,13.454,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
146,90,31,1,A,8.589,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
146,60,32,1,A,14.566,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
146,32,33,2,B,7.049,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
146,84,34,1,A,11.545,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
146,14,35,1,A,11.714,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
146,65,36,2,B,8.432,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
146,43,37,1,A,12.609,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
146,74,38,1,A,5.113,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
146,7,39,2,B,7.1,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
146,51,40,1,A,5.868,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
146,64,41,1,A,5.41,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
146,21,42,1,A,6.362,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
146,8,43,2,B,7.761,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
146,48,44,2,B,9.545,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
146,66,45,2,B,8.04,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
146,4,46,1,A,8.206,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
146,71,47,1,A,7.67,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
146,89,48,2,B,12.011,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
146,40,49,2,B,7.392,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
146,6,50,1,A,14.1,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
146,68,51,1,A,6.572,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
146,86,52,1,A,11.706,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
146,62,53,2,B,8.855,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
146,29,54,2,B,11.652,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
146,52,55,1,A,6.099,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
146,77,56,2,B,10.904,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
146,87,57,2,B,10.058,mixed,0.61,19,0.39,-70,0.3,8,0.7,-37,risky,risky
146,82,58,2,B,12.763,mixed,0.59,-100,0.41,81,0.47,-73,0.53,15,risky,risky
146,79,59,2,B,5.004,mixed,0.92,-73,0.08,96,0.89,-48,0.11,16,risky,risky
146,16,60,2,B,11.171,mixed,0.11,27,0.89,-31,0.36,26,0.64,-48,risky,risky
146,63,61,2,B,9.07,mixed,0.14,83,0.86,-39,0.8,8,0.2,-88,risky,risky
146,67,62,1,A,4.331,mixed,0.74,77,0.26,-23,0.67,75,0.33,-7,risky,risky
146,34,63,1,A,5.984,mixed,0.91,-33,0.09,28,0.73,-67,0.27,9,risky,risky
146,38,64,1,A,10.937,mixed,0.93,75,0.07,-90,0.87,96,0.13,-89,risky,risky
146,83,65,1,A,11.58,mixed,0.99,67,0.01,-3,0.68,74,0.32,-2,risky,risky
146,1,66,1,A,7.199,mixed,0.48,58,0.52,-5,0.6,96,0.4,-40,risky,risky
146,41,67,1,A,6.298,mixed,0.07,-55,0.93,95,0.48,-13,0.52,99,risky,risky
146,17,68,1,A,10.051,mixed,0.97,-51,0.03,30,0.68,-89,0.32,46,risky,risky
146,54,69,2,B,10.633,mixed,0.86,-26,0.14,82,0.6,-39,0.4,31,risky,risky
146,18,70,1,A,11.473,mixed,0.88,-90,0.12,88,0.8,-86,0.2,14,risky,risky
146,88,71,1,A,7.404,mixed,0.87,-78,0.13,45,0.88,-69,0.12,83,risky,risky
146,2,72,1,A,5.261,mixed,0.96,17,0.04,-48,0.49,-60,0.51,84,risky,risky
146,26,73,1,A,11.076,mixed,0.38,-49,0.62,2,0.22,19,0.78,-18,risky,risky
146,46,74,2,B,4.746,mixed,0.28,-59,0.72,72,0.04,-4,0.96,63,risky,risky
146,24,75,2,B,6.908,mixed,0.5,98,0.5,-24,0.14,-76,0.86,46,risky,risky
146,42,76,1,A,2.037,mixed,0.5,0,0.5,0,0.5,-20,0.5,60,risky,risky
146,31,77,2,B,2.694,mixed,0.5,-30,0.5,60,0.5,0,0.5,0,risky,risky
146,59,78,1,A,1.406,mixed,0.5,0,0.5,0,0.5,-40,0.5,60,risky,risky
146,30,79,2,B,237.913,mixed,0.5,-50,0.5,60,0.5,0,0.5,0,risky,risky
146,58,80,1,A,3.912,mixed,0.5,0,0.5,0,0.5,-60,0.5,60,risky,risky
146,37,81,2,B,2.087,mixed,0.5,-70,0.5,60,0.5,0,0.5,0,risky,risky
146,44,82,2,B,5.458,gain,0.1,77,0.9,2,0.1,40,0.9,32,risky,risky
146,25,83,1,A,7.411,gain,0.2,40,0.8,32,0.2,77,0.8,2,risky,risky
146,70,84,2,B,5.45,gain,0.3,77,0.7,2,0.3,40,0.7,32,risky,risky
146,50,85,1,A,6.714,gain,0.4,40,0.6,32,0.4,77,0.6,2,risky,risky
146,20,86,2,B,10.234,gain,0.5,77,0.5,2,0.5,40,0.5,32,risky,risky
146,61,87,1,A,6.611,gain,0.6,40,0.4,32,0.6,77,0.4,2,risky,risky
146,85,88,1,A,9.035,gain,0.7,40,0.3,32,0.7,77,0.3,2,risky,risky
146,36,89,1,A,4.102,gain,0.8,77,0.2,2,0.8,40,0.2,32,risky,risky
146,5,90,1,A,5.817,gain,0.9,77,0.1,2,0.9,40,0.1,32,risky,risky
148,66,1,1,A,1.714,gain,0.34,24,0.66,59,0.42,47,0.58,64,risky,risky
148,32,2,2,B,1.626,gain,0.88,79,0.12,82,0.2,57,0.8,94,risky,risky
148,75,3,2,B,4.9,gain,0.74,62,0.26,0,0.44,23,0.56,31,risky,risky
148,91,4,2,B,7.018,gain,0.05,56,0.95,72,0.95,68,0.05,95,risky,risky
148,9,5,1,A,1.277,gain,0.25,84,0.75,43,0.42,7,0.57,97,risky,risky
148,84,6,2,B,1.949,gain,0.28,7,0.72,74,0.71,55,0.29,63,risky,risky
148,37,7,2,B,1.535,gain,0.09,56,0.91,19,0.76,13,0.24,90,risky,risky
148,78,8,2,B,0.092,gain,0.63,41,0.37,18,0.98,56,0.02,8,risky,risky
148,38,9,1,A,3.687,gain,0.88,72,0.12,29,0.39,67,0.61,63,risky,risky
148,30,10,1,A,3.674,gain,0.61,37,0.39,50,0.6,6,0.4,45,risky,risky
148,61,11,1,A,1.722,gain,0.08,54,0.92,31,0.15,44,0.85,29,risky,risky
148,45,12,1,A,1.678,gain,0.92,63,0.08,5,0.63,43,0.37,53,risky,risky
148,46,13,1,A,1.955,gain,0.78,32,0.22,99,0.32,39,0.68,56,risky,risky
148,13,14,2,B,3.232,gain,0.16,66,0.84,23,0.79,15,0.21,29,risky,risky
148,52,15,2,B,62.527,gain,0.12,52,0.88,73,0.98,92,0.02,19,risky,risky
148,48,16,2,B,6.286,gain,0.29,88,0.71,78,0.29,53,0.71,91,risky,risky
148,10,17,1,A,3.036,gain,0.31,39,0.69,51,0.84,16,0.16,91,risky,risky
148,4,18,1,A,5.321,gain,0.17,70,0.83,65,0.35,100,0.65,50,risky,risky
148,44,19,1,A,1.072,gain,0.91,80,0.09,19,0.64,37,0.36,65,risky,risky
148,77,20,2,B,0.669,gain,0.09,83,0.91,67,0.48,77,0.52,6,risky,risky
148,68,21,1,A,2.165,gain,0.44,14,0.56,72,0.21,9,0.79,31,risky,risky
148,47,22,2,B,1.895,gain,0.68,41,0.32,65,0.85,100,0.15,2,risky,risky
148,12,23,2,B,2.068,gain,0.38,40,0.62,55,0.14,26,0.86,96,risky,risky
148,53,24,2,B,3.251,gain,0.62,1,0.38,83,0.41,37,0.59,24,risky,risky
148,72,25,2,B,2.391,gain,0.49,15,0.51,50,0.94,64,0.06,14,risky,risky
148,16,26,2,B,5.335,loss,0.16,-15,0.84,-67,0.72,-56,0.28,-83,risky,risky
148,34,27,1,A,6.252,loss,0.13,-19,0.87,-56,0.7,-32,0.3,-37,risky,risky
148,49,28,1,A,3.899,loss,0.29,-67,0.71,-28,0.05,-46,0.44,-95,risky,risky
148,25,29,2,B,2.3,loss,0.82,-40,0.18,-90,0.17,-46,0.83,-64,risky,risky
148,23,30,1,A,2.68,loss,0.29,-25,0.71,-86,0.76,-38,0.24,-99,risky,risky
148,31,31,1,A,3.229,loss,0.6,-46,0.4,-21,0.42,-99,0.58,-37,risky,risky
148,33,32,2,B,3.281,loss,0.48,-15,0.52,-91,0.28,-48,0.72,-74,risky,risky
148,81,33,2,B,0.748,loss,0.53,-93,0.47,-26,0.8,-52,0.2,-93,risky,risky
148,65,34,1,A,13.657,loss,0.49,-1,0.51,-54,0.77,-33,0.23,-30,risky,risky
148,64,35,1,A,3.722,loss,0.99,-24,0.01,-13,0.44,-15,0.56,-62,risky,risky
148,51,36,1,A,10.174,loss,0.79,-67,0.21,-37,0.46,0,0.54,-97,risky,risky
148,62,37,1,A,4.811,loss,0.56,-58,0.44,-80,0.86,-58,0.14,-97,risky,risky
148,21,38,2,B,1.066,loss,0.63,-96,0.37,-38,0.17,-12,0.83,-69,risky,risky
148,80,39,1,A,0.952,loss,0.59,-55,0.41,-77,0.47,-30,0.53,-61,risky,risky
148,3,40,2,B,2.883,loss,0.13,-29,0.87,-76,0.55,-100,0.45,-28,risky,risky
148,88,41,2,B,3.366,loss,0.84,-57,0.16,-90,0.25,-63,0.75,-30,risky,risky
148,1,42,1,A,8.449,loss,0.86,-29,0.14,-30,0.26,-17,0.74,-43,risky,risky
148,15,43,2,B,60.311,loss,0.66,-8,0.34,-95,0.93,-42,0.07,-30,risky,risky
148,20,44,1,A,3.377,loss,0.39,-35,0.61,-72,0.76,-57,0.24,-28,risky,risky
148,27,45,2,B,1.901,loss,0.51,-26,0.49,-76,0.77,-48,0.23,-34,risky,risky
148,2,46,1,A,3.901,loss,0.73,-73,0.27,-54,0.17,-42,0.83,-70,risky,risky
148,63,47,1,A,6.209,loss,0.49,-66,0.51,-92,0.78,-97,0.22,-34,risky,risky
148,18,48,1,A,6.318,loss,0.56,-9,0.44,-56,0.64,-15,0.36,-80,risky,risky
148,83,49,1,A,3.617,loss,0.96,-61,0.04,-56,0.34,-7,0.66,-63,risky,risky
148,60,50,2,B,1.825,loss,0.56,-4,0.44,-80,0.04,-46,0.96,-58,risky,risky
148,40,51,2,B,4.34,mixed,0.43,-91,0.57,63,0.27,-83,0.73,24,risky,risky
148,70,52,1,A,3.039,mixed,0.06,-82,0.94,54,0.09,-73,0.91,38,risky,risky
148,29,53,1,A,4.778,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
148,82,54,1,A,1.497,mixed,0.79,-70,0.21,98,0.65,-85,0.35,93,risky,risky
148,54,55,1,A,8.001,mixed,0.61,96,0.39,-67,0.5,71,0.5,-26,risky,risky
148,59,56,1,A,2.467,mixed,0.43,-47,0.57,63,0.02,-69,0.98,14,risky,risky
